date,equity,cash,btc,price,fng
2020-07-01,19528.485632151627,6007.970401835706,0.5600191331837203,24142.95231923865,64
2020-07-02,19534.331558480193,6007.970401835706,0.5600191331837203,24153.39111674068,64
2020-07-03,20016.281895253825,6007.970401835706,0.5600191331837203,25013.98731464866,57
2020-07-04,20394.07834645731,6007.970401835706,0.5600191331837203,25688.600785541534,62
2020-07-05,20148.700873494203,6007.970401835706,0.5600191331837203,25250.441696997303,66
2020-07-06,20506.274573308496,6007.970401835706,0.5600191331837203,25888.944345614826,72
2020-07-07,19855.01623238343,6007.970401835706,0.5600191331837203,24726.022755377984,65
2020-07-08,19884.54719413635,6007.970401835706,0.5600191331837203,24778.75481398648,59
2020-07-09,20351.248793869352,6007.970401835706,0.5600191331837203,25612.122054637337,69
2020-07-10,21102.103987514107,6007.970401835706,0.5600191331837203,26952.889091249333,65
2020-07-11,20216.019908934562,6007.970401835706,0.5600191331837203,25370.650153193517,65
2020-07-12,20624.81160854202,6007.970401835706,0.5600191331837203,26100.61039095087,60
2020-07-13,19689.513598056616,6007.970401835706,0.5600191331837203,24430.492434144267,59
2020-07-14,18489.232797430006,6007.970401835706,0.5600191331837203,22287.207089940068,49
2020-07-15,17930.880438102737,6007.970401835706,0.5600191331837203,21290.18337013781,49
2020-07-16,18202.706048108746,6007.970401835706,0.5600191331837203,21775.5696612466,40
2020-07-17,18266.485307658495,6007.970401835706,0.5600191331837203,21889.45730502613,42
2020-07-18,17661.830711328417,6007.970401835706,0.5600191331837203,20809.753844016497,35
2020-07-19,18294.558834276093,6007.970401835706,0.5600191331837203,21939.586889810136,39
2020-07-20,18186.833246621718,6007.970401835706,0.5600191331837203,21747.226341266105,26
2020-07-21,18909.966685590207,6007.970401835706,0.5600191331837203,23038.49193581367,30
2020-07-22,19291.76162156245,6007.970401835706,0.5600191331837203,23720.24531413439,34
2020-07-23,18949.506477178922,6007.970401835706,0.5600191331837203,23109.096294211085,28
2020-07-24,19387.718293957376,6007.970401835706,0.5600191331837203,23891.59066058605,39
2020-07-25,19186.034022843312,6007.970401835706,0.5600191331837203,23531.45248107871,37
2020-07-26,19677.584222258738,6007.970401835706,0.5600191331837203,24409.19070516572,29
2020-07-27,20621.419590479105,6007.970401835706,0.5600191331837203,26094.553422783323,42
2020-07-28,20994.12691080854,6007.970401835706,0.5600191331837203,26760.079470457065,44
2020-07-29,19851.096190450557,6007.970401835706,0.5600191331837203,24719.02291965704,47
2020-07-30,19755.340743385837,6007.970401835706,0.5600191331837203,24548.03689187555,38
2020-07-31,19226.66605497319,6007.970401835706,0.5600191331837203,23604.00720237704,38
2020-08-01,19384.508401307452,6007.970401835706,0.5600191331837203,23885.85890525892,41
2020-08-02,19100.990488868985,6007.970401835706,0.5600191331837203,23379.59421600328,36
2020-08-03,20527.415496473917,6007.970401835706,0.5600191331837203,25926.694704330665,43
2020-08-04,20984.763095075952,6007.970401835706,0.5600191331837203,26743.358942214832,41
2020-08-05,20963.92547180772,6007.970401835706,0.5600191331837203,26706.15017195413,37
2020-08-06,21149.476546357047,6007.970401835706,0.5600191331837203,27037.480056157307,44
2020-08-07,20134.64782277297,6007.970401835706,0.5600191331837203,25225.347820933926,40
2020-08-08,19418.942487395005,6007.970401835706,0.5600191331837203,23947.3462439,34
2020-08-09,19664.622360699774,6007.970401835706,0.5600191331837203,24386.04531460509,24
2020-08-10,19343.126470750383,6007.970401835706,0.5600191331837203,23811.965125377126,31
2020-08-11,19354.21233916932,6007.970401835706,0.5600191331837203,23831.76064264082,33
2020-08-12,19278.528010733884,6007.970401835706,0.5600191331837203,23696.614673600143,34
2020-08-13,18933.557793206455,6007.970401835706,0.5600191331837203,23080.617474421844,36
2020-08-14,19343.591976007643,6007.970401835706,0.5600191331837203,23812.79635636492,46
2020-08-15,20026.44470582353,6007.970401835706,0.5600191331837203,25032.134570639595,56
2020-08-16,19748.29503117156,6007.970401835706,0.5600191331837203,24535.45569277576,46
2020-08-17,20932.537657465982,6007.970401835706,0.5600191331837203,26650.102418436672,69
2020-08-18,21711.204164224575,6007.970401835706,0.5600191331837203,28040.530817430583,64
2020-08-19,20198.02255128359,6007.970401835706,0.5600191331837203,25338.51311253804,52
2020-08-20,20067.18055288381,6007.970401835706,0.5600191331837203,25104.87466940853,50
2020-08-21,19920.89284861303,6007.970401835706,0.5600191331837203,24843.65555098461,47
2020-08-22,19771.522231265903,6007.970401835706,0.5600191331837203,24576.931418725144,45
2020-08-23,19461.02139077153,6007.970401835706,0.5600191331837203,24022.484575580394,38
2020-08-24,18747.086622635266,6007.970401835706,0.5600191331837203,22747.644617742648,36
2020-08-25,19213.59744394887,6007.970401835706,0.5600191331837203,23580.67119428385,33
2020-08-26,19029.26633391443,6007.970401835706,0.5600191331837203,23251.519743713736,27
2020-08-27,18570.937256544283,6007.970401835706,0.5600191331837203,22433.102925051597,18
2020-08-28,19568.626571679408,6007.970401835706,0.5600191331837203,24214.63011942305,30
2020-08-29,19617.79093048544,6007.970401835706,0.5600191331837203,24302.420617805725,36
2020-08-30,19394.85825834469,6007.970401835706,0.5600191331837203,23904.340161387438,39
2020-08-31,18506.7798394777,6007.970401835706,0.5600191331837203,22318.540023063146,31
2020-09-01,22169.31305204447,6007.970401835706,0.5600191331837203,28858.55445390088,38
2020-09-02,22567.89478616621,6007.970401835706,0.5600191331837203,29570.283233337028,45
2020-09-03,22842.16737294884,6007.970401835706,0.5600191331837203,30060.03897654421,41
2020-09-04,22936.63069174056,6007.970401835706,0.5600191331837203,30228.717711241523,43
2020-09-05,22671.798800594326,6007.970401835706,0.5600191331837203,29755.819777128705,40
2020-09-06,21775.171806182312,6007.970401835706,0.5600191331837203,28154.754846874148,36
2020-09-07,22533.182219006725,6007.970401835706,0.5600191331837203,29508.298624057446,43
2020-09-08,23006.711741137944,6007.970401835706,0.5600191331837203,30353.85816670949,47
2020-09-09,22826.903383662146,6007.970401835706,0.5600191331837203,30032.78278406393,57
2020-09-10,23065.286008442694,6007.970401835706,0.5600191331837203,30458.451499033254,58
2020-09-11,22550.706369179286,6007.970401835706,0.5600191331837203,29539.590680228703,55
2020-09-12,21890.24757493948,6007.970401835706,0.5600191331837203,28360.2402703863,47
2020-09-13,21339.966946074976,6007.970401835706,0.5600191331837203,27377.629862530863,41
2020-09-14,21686.04376312263,6007.970401835706,0.5600191331837203,27995.60306476808,42
2020-09-15,20342.694877218535,6007.970401835706,0.5600191331837203,25596.847725344,37
2020-09-16,20567.6176741976,6007.970401835706,0.5600191331837203,25998.481854700218,29
2020-09-17,20838.26938313349,6007.970401835706,0.5600191331837203,26481.77196551701,21
2020-09-18,20528.394750757267,6007.970401835706,0.5600191331837203,25928.44331295013,33
2020-09-19,21029.27601238197,6007.970401835706,0.5600191331837203,26822.84357884316,33
2020-09-20,20526.5306445388,6007.970401835706,0.5600191331837203,25925.114665573623,27
2020-09-21,20552.5454940495,6007.970401835706,0.5600191331837203,25971.568166836703,30
2020-09-22,20377.66991630812,6007.970401835706,0.5600191331837203,25659.30101848552,33
2020-09-23,20678.40673704703,6007.970401835706,0.5600191331837203,26196.312707763373,37
2020-09-24,20658.81908923692,6007.970401835706,0.5600191331837203,26161.335960274853,37
2020-09-25,20976.30334489969,6007.970401835706,0.5600191331837203,26728.25276159531,45
2020-09-26,21220.748863305846,6007.970401835706,0.5600191331837203,27164.74770243149,45
2020-09-27,21148.261250926378,6007.970401835706,0.5600191331837203,27035.30995988978,42
2020-09-28,19081.377329868625,6007.970401835706,0.5600191331837203,23344.5719143743,28
2020-09-29,19298.75435802191,6007.970401835706,0.5600191331837203,23732.731916904024,24
2020-09-30,19247.082615129242,6007.970401835706,0.5600191331837203,23640.46409991193,27
2020-10-01,19554.00868800794,6007.970401835706,0.5600191331837203,24188.527647551484,23
2020-10-02,19283.61868279431,6007.970401835706,0.5600191331837203,23705.70484884377,21
2020-10-03,20275.893310388587,6007.970401835706,0.5600191331837203,25477.563288667377,20
2020-10-04,22040.393763575747,6007.970401835706,0.5600191331837203,28628.349304059284,30
2020-10-05,21510.678121275218,6007.970401835706,0.5600191331837203,27682.46083184033,27
2020-10-06,21218.283960979006,6007.970401835706,0.5600191331837203,27160.346241515632,27
2020-10-07,20975.014828777097,6007.970401835706,0.5600191331837203,26725.951918559345,27
2020-10-08,20247.980249363856,6007.970401835706,0.5600191331837203,25427.720239795028,18
2020-10-09,20480.85122571262,6007.970401835706,0.5600191331837203,25843.54706168393,17
2020-10-10,20792.59762120358,6007.970401835706,0.5600191331837203,26400.218034189227,19
2020-10-11,19523.76139954484,6007.970401835706,0.5600191331837203,24134.516477806003,18
2020-10-12,19653.3226556089,6007.970401835706,0.5600191331837203,24365.86795918754,21
2020-10-13,19244.26850716563,6007.970401835706,0.5600191331837203,23635.43907880664,23
2020-10-14,20043.752149055596,6007.970401835706,0.5600191331837203,25063.039663352534,23
2020-10-15,20009.782571895776,6007.970401835706,0.5600191331837203,25002.381776600163,31
2020-10-16,19274.18810458196,6007.970401835706,0.5600191331837203,23688.86510596082,34
2020-10-17,18867.901440167247,6007.970401835706,0.5600191331837203,22963.377992502807,32
2020-10-18,19237.98046733874,6007.970401835706,0.5600191331837203,23624.21081988781,25
2020-10-19,19861.419982988722,6007.970401835706,0.5600191331837203,24737.457633627386,30
2020-10-20,19643.794170024543,6007.970401835706,0.5600191331837203,24348.853387684983,27
2020-10-21,19568.120931434438,6007.970401835706,0.5600191331837203,24213.72722126295,32
2020-10-22,19830.603268692576,6007.970401835706,0.5600191331837203,24682.429666777483,31
2020-10-23,20495.894042562344,6007.970401835706,0.5600191331837203,25870.40831687748,35
2020-10-24,21090.698245085317,6007.970401835706,0.5600191331837203,26932.52238991192,34
2020-10-25,21175.742542728054,6007.970401835706,0.5600191331837203,27084.38201863435,35
2020-10-26,21364.58179294187,6007.970401835706,0.5600191331837203,27421.583444486103,37
2020-10-27,21113.972211033095,6007.970401835706,0.5600191331837203,26974.081623460715,36
2020-10-28,20957.239590015906,6007.970401835706,0.5600191331837203,26694.211505227147,45
2020-10-29,22023.193027023088,6007.970401835706,0.5600191331837203,28597.634752478032,58
2020-10-30,23177.642550708173,6007.970401835706,0.5600191331837203,30659.081326851323,64
2020-10-31,23412.917060140608,6007.970401835706,0.5600191331837203,31079.200025465954,66
2020-11-01,23454.38694686271,6007.970401835706,0.5600191331837203,31153.250864562007,69
2020-11-02,23901.02110677038,6007.970401835706,0.5600191331837203,31950.784615540382,62
2020-11-03,24426.060618342744,6007.970401835706,0.5600191331837203,32888.32313960385,58
2020-11-04,24030.26229400475,6007.970401835706,0.5600191331837203,32181.564564967524,57
2020-11-05,24093.002319745632,6007.970401835706,0.5600191331837203,32293.59649749134,53
2020-11-06,23525.900649489253,6007.970401835706,0.5600191331837203,31280.949541962527,55
2020-11-07,23411.966210093866,6007.970401835706,0.5600191331837203,31077.50213696465,64
2020-11-08,22596.875838262742,6007.970401835706,0.5600191331837203,29622.03334396589,63
2020-11-09,23459.69210278181,6007.970401835706,0.5600191331837203,31162.72403361061,58
2020-11-10,22831.593885464485,6007.970401835706,0.5600191331837203,30041.158393975104,68
2020-11-11,24208.446122556255,6007.970401835706,0.5600191331837203,32499.739102216867,67
2020-11-12,23875.219318574178,6007.970401835706,0.5600191331837203,31904.711567911607,64
2020-11-13,23286.991917080522,6007.970401835706,0.5600191331837203,30854.34138118321,60
2020-11-14,24047.517054620148,6007.970401835706,0.5600191331837203,32212.37558479341,66
2020-11-15,29420.872527606916,6007.970401835706,0.5600191331837203,41807.325390238686,59
2020-11-16,31316.319856998496,6007.970401835706,0.5600191331837203,45191.93712415557,66
2020-11-17,33714.867055585164,6007.970401835706,0.5600191331837203,49474.91078784252,59
2020-11-18,32021.650521986463,6007.970401835706,0.5600191331837203,46451.41313701632,62
2020-11-19,32018.76954268737,6007.970401835706,0.5600191331837203,46446.26870689174,63
2020-11-20,32033.426888733884,6007.970401835706,0.5600191331837203,46472.441644882594,62
2020-11-21,31971.306761994827,6007.970401835706,0.5600191331837203,46361.51663704242,61
2020-11-22,31367.35589244672,6007.970401835706,0.5600191331837203,45283.06978806668,62
2020-11-23,32180.246132290646,6007.970401835706,0.5600191331837203,46734.60990817405,62
2020-11-24,33099.2628234312,6007.970401835706,0.5600191331837203,48375.65507374889,62
2020-11-25,32026.85406306939,6007.970401835706,0.5600191331837203,46460.70485719978,64
2020-11-26,32339.537660302085,6007.970401835706,0.5600191331837203,47019.04934706583,57
2020-11-27,32336.054933741987,6007.970401835706,0.5600191331837203,47012.83040497309,60
2020-11-28,31256.975216854997,6007.970401835706,0.5600191331837203,45085.96817304826,59
2020-11-29,31287.958431634113,6007.970401835706,0.5600191331837203,45141.2934520311,58
2020-11-30,30925.81784975435,6007.970401835706,0.5600191331837203,44494.63593549057,64
2020-12-01,30285.709466580898,6007.970401835706,0.5600191331837203,43351.62430384431,66
2020-12-02,29861.691608684785,6007.970401835706,0.5600191331837203,42594.475426652265,62
2020-12-03,29928.82457709915,6007.970401835706,0.5600191331837203,42714.351631653895,61
2020-12-04,32001.78918231857,6007.970401835706,0.5600191331837203,46415.94767076522,55
2020-12-05,31761.509101892043,6007.970401835706,0.5600191331837203,45986.89075790489,57
2020-12-06,30381.755252633957,6007.970401835706,0.5600191331837203,43523.12877639158,55
2020-12-07,30842.65500517768,6007.970401835706,0.5600191331837203,44346.1359295999,55
2020-12-08,31775.202226983187,6007.970401835706,0.5600191331837203,46011.34193158765,56
2020-12-09,30715.925522425023,6007.970401835706,0.5600191331837203,44119.84101350981,58
2020-12-10,35709.58211423983,6007.970401835706,0.5600191331837203,53036.78026775593,59
2020-12-11,35430.149798544,6007.970401835706,0.5600191331837203,52537.811037709725,63
2020-12-12,35399.45558265264,6007.970401835706,0.5600191331837203,52483.00181053767,52
2020-12-13,36660.55865299204,6007.970401835706,0.5600191331837203,54734.89463993085,53
2020-12-14,35010.48063291154,6007.970401835706,0.5600191331837203,51788.4274171062,52
2020-12-15,36059.15443646366,6007.970401835706,0.5600191331837203,53660.995230263565,56
2020-12-16,35386.275970393785,6007.970401835706,0.5600191331837203,52459.467592726345,52
2020-12-17,36516.82295804721,6007.970401835706,0.5600191331837203,54478.232525321146,51
2020-12-18,35976.68948028397,6007.970401835706,0.5600191331837203,53513.7414110755,43
2020-12-19,34873.74295554581,6007.970401835706,0.5600191331837203,51544.26133551471,45
2020-12-20,35006.26785747302,6007.970401835706,0.5600191331837203,51780.9048608418,52
2020-12-21,34568.80074409861,6007.970401835706,0.5600191331837203,50999.74027654019,48
2020-12-22,34204.08799376818,6007.970401835706,0.5600191331837203,50348.48975897836,48
