date,side,fng,price,qty,notional
2023-10-20,BUY,7,163877.59783922182,0.44986535369591696,73759.7333814695
2023-10-21,BUY,15,175064.84265341162,0.5957949930224221,104354.93417424793
2023-12-09,BUY,15,204610.7948524003,0.9130967560771455,186922.91449534066
2023-12-10,BUY,12,206298.18973810275,0.929177222060049,191783.47059216333
2023-12-11,BUY,9,206337.7187490997,0.9295231735742852,191891.63697823056
2024-02-23,BUY,15,226736.82766887735,1.1220901241942725,254546.42833255223
2024-02-27,BUY,9,196893.70861544492,0.8097245547790236,159509.42526006198
2024-02-28,BUY,10,185981.2609531161,0.6657084084333015,123871.22483993741
2024-02-29,BUY,8,185394.8719245068,0.6572480647539181,121911.37647592054
2024-03-01,BUY,8,192069.9755585137,0.7523869988310414,144583.24409807063
2024-03-02,BUY,13,203083.934005873,0.8997858275575753,182823.4573517983
2024-03-04,BUY,7,196176.61289195475,0.8060446362093522,158206.20967611662
2024-03-13,BUY,10,188416.41393865092,0.6892247196918797,129926.21318881027
2024-03-14,BUY,4,182308.45472924848,0.5879732759903734,107246.12242911347
2024-03-15,BUY,10,224499.09860999856,1.1857768244486646,266338.9977402218
2024-03-16,BUY,9,234252.72153306057,1.2982150299454778,304262.5351674356
2024-03-17,BUY,14,223263.9397641593,1.1643155634720943,260079.7196893515
2024-05-05,BUY,15,260223.89380266576,1.5860112360097718,412924.48169008654
2024-07-18,BUY,13,404836.4974444818,2.5526519122242703,1033923.6211504076
2024-07-19,BUY,7,380589.9894701424,2.4254379919992584,923559.1994351987
2024-07-20,BUY,0,386386.56464368815,2.460788440808034,951291.2375775028
2024-07-21,BUY,2,374536.6179559155,2.37919282922813,891540.6060270834
2024-07-22,BUY,1,363593.2656455632,2.291956926696327,833756.98218758
2024-07-23,BUY,0,376502.9387755074,2.4019346177816128,904787.836259532
2024-07-24,BUY,0,396486.73917377775,2.5702020572771564,1019560.8131141119
2024-07-25,BUY,0,386405.0187298253,2.480593961984406,958993.45306821
2024-07-26,BUY,6,380462.4917950805,2.421631570163595,921800.8818349921
2024-07-27,BUY,7,375660.4598810668,2.3695089864836434,890576.1236165743
2024-07-28,BUY,6,385861.9376395443,2.4845816287977693,959185.0740485466
2024-07-29,BUY,5,371947.4436854424,2.3164771253955503,862038.7645289414
2024-07-30,BUY,1,401712.4373960783,2.678679633828491,1076597.2233201377
2024-07-31,BUY,10,407634.7450270977,2.748216197471148,1120828.823347165
2024-08-01,BUY,11,400899.58903451846,2.6640681941384994,1068558.1232516821
2024-08-02,BUY,13,414921.9712614565,2.8447737937571485,1180949.6251112036
2024-08-10,BUY,12,474314.44418928726,3.527649819364957,1674052.2895112848
2024-09-17,BUY,13,472290.652053625,3.5055150874235093,1656450.2315388387
2024-09-18,BUY,12,489082.0355010214,3.694062229187157,1807603.2759562735
2024-09-21,BUY,9,498813.8302057262,3.8046466865860045,1898759.7661985895
