date,side,fng,price,qty,notional
2021-03-18,BUY,9,44962.16004747189,0.08735157831398702,3929.4803847451312
2021-03-19,BUY,5,44099.086298515205,0.08571202569057755,3781.712874186425
2021-03-20,BUY,6,48565.72493250368,0.09394910212543259,4564.988745852383
2021-03-21,BUY,9,47567.76865510153,0.09214159514710493,4385.1626628009135
2021-03-22,BUY,6,46630.286132881134,0.09028051348280679,4211.91213199271
2021-03-23,BUY,7,46844.45020577042,0.09073008071734555,4252.326911785117
2021-03-24,BUY,8,47147.269516923145,0.09138880555967989,4310.88809059721
2021-03-25,BUY,8,48881.24791565539,0.09517582555784536,4654.640444892656
2021-03-26,BUY,7,57149.4004230746,0.11076820676761014,6333.503354385266
2021-03-27,BUY,10,59508.94376836415,0.11464063316960789,6825.555770745231
2021-03-28,BUY,5,58742.0754694992,0.1133376183153458,6661.017437332004
2021-03-29,BUY,10,60893.41400467551,0.11709944694888945,7134.152178866696
2021-03-30,BUY,23,61425.38963530769,0.11803747319880152,7254.124845226185
2021-03-31,BUY,21,61923.98200528576,0.11894927092094912,7369.497260681054
2021-04-01,BUY,23,62884.57169240237,0.12075861109461067,7597.6523630355
2021-04-22,SELL,76,62823.19913629536,4.874907918513608,306257.3109358835
2021-05-28,BUY,18,61329.83159622214,0.12344823213368548,7574.846710965752
2021-05-29,BUY,22,64351.434094075885,0.1179384945652382,7593.307914126516
2021-05-30,BUY,7,59030.08663315432,0.12747954360051045,7528.892949167689
2021-05-31,BUY,11,57987.100501796,0.12943764746602163,7509.468606631552
2021-06-01,BUY,9,54852.44676356151,0.13540808489041622,7431.180357986366
2021-06-02,BUY,9,53472.04057690634,0.13808266661558913,7387.255580026226
2021-06-03,BUY,3,52639.70838949717,0.13965263430538905,7354.951421371454
2021-06-04,BUY,0,51956.66507259803,0.14088621388734446,7323.639648115223
2021-06-05,BUY,2,47007.61374354324,0.1501782762046542,7063.053927463267
2021-06-06,BUY,5,47768.54736597562,0.14873959982437357,7108.628933873784
2021-06-07,BUY,0,48184.93981760649,0.1480341263742391,7136.583762175753
2021-06-08,BUY,4,50771.41450029275,0.14430626903702762,7330.298549544463
2021-06-09,BUY,0,49387.34435514381,0.1460447991986407,7216.372975788993
2021-06-10,BUY,1,49903.13372680481,0.14545609920200508,7262.34634302856
2021-06-11,BUY,5,47927.91922161028,0.14746140068452399,7071.053627126937
2021-06-12,BUY,5,49817.118669084666,0.14581254895992565,7267.594852404537
2021-06-13,BUY,3,47963.36362594158,0.1471402316063033,7060.870867972373
2021-06-14,BUY,4,43916.03136051936,0.14975581529409343,6579.971066408756
2021-06-15,BUY,0,42530.87970001779,0.15051911848072996,6404.912977145223
2021-06-16,BUY,0,45167.37421825727,0.1495351109154067,6757.487057013288
2021-06-17,BUY,6,46182.8725261581,0.14934807176601925,6900.773347071114
2021-06-18,BUY,6,45742.63271122916,0.1493509350779383,6835.122529613571
2021-06-19,BUY,4,48703.40788681474,0.1497590968207463,7297.427090767172
2021-06-20,BUY,1,46141.25627604054,0.14898619778988956,6877.8492584453825
2021-06-21,BUY,1,47767.637274154295,0.14973390780657841,7156.013002247422
2021-06-22,BUY,0,47109.631591437086,0.14932782555654545,7038.297997317899
2021-06-23,BUY,8,47404.6304757785,0.14955231462039842,7093.018720737721
2021-06-24,BUY,8,43904.13508137848,0.14604654418354746,6415.254831418688
2021-06-25,BUY,13,46790.41613956702,0.14941879165923952,6994.864873243706
2021-06-26,BUY,11,45285.87340050564,0.14746077300838112,6681.230513254874
2021-06-27,BUY,16,44302.1170160619,0.14594377009142728,6468.852406558926
2021-06-28,BUY,11,46579.277946326016,0.14970256149821645,6976.5254840444095
2021-06-29,BUY,7,42736.08781128686,0.14244309324958104,6090.505794122479
2021-06-30,BUY,11,45354.32950717564,0.1479272815149492,6712.498918388931
2021-07-01,BUY,13,44369.13845868858,0.14577042474847285,6470.943630662168
2021-07-02,BUY,21,44711.24472666848,0.14658098368815536,6557.09678234809
2021-07-06,BUY,17,38323.97065717935,0.12775642297886358,4898.58269685659
2021-07-07,BUY,7,33991.46871556485,0.11014674073892392,3745.922453175152
2021-07-08,BUY,4,33122.25428506144,0.1059123954292721,3509.8121994480534
2021-07-09,BUY,0,32188.723825473127,0.10095693603825973,3251.300582692844
2021-07-10,BUY,2,33648.08758269826,0.10879494800802927,3662.5732257421437
2021-07-11,BUY,9,33670.83693621421,0.10891274601261919,3669.0178201763033
2021-07-12,BUY,2,32725.10820094379,0.10360121288445694,3392.056929857794
2021-07-13,BUY,1,31888.56900946949,0.09850439908840579,3142.7356959149092
2021-07-14,BUY,0,30826.593918103143,0.09146692985078618,2821.0244156536387
2021-07-15,BUY,6,31756.200914113357,0.09778232867355727,3106.748649532118
2021-07-16,BUY,5,33396.88383507112,0.10831214421303301,3619.097647033651
2021-07-17,BUY,5,34375.582437946054,0.1142675821611562,3929.979680405802
2021-07-18,BUY,5,33301.7475323311,0.10752449942696984,3582.54500596021
2021-07-19,BUY,8,34477.343139593104,0.11506230430473292,3969.0270614772962
2021-07-20,BUY,8,34296.559972942305,0.11390315950449649,3908.4407614342945
2021-07-21,BUY,11,35994.696598405164,0.1245722321926549,4486.182793757573
2021-07-22,BUY,6,33289.64350294462,0.10654891982150566,3548.749931447477
2021-07-23,BUY,5,33699.163946521774,0.1095249240309966,3692.7447435226586
2021-07-24,BUY,1,32083.221478492174,0.09705075138491899,3115.2583805267004
2021-07-25,BUY,4,31943.12751304791,0.09588639521067656,3064.443570766531
2021-07-26,BUY,6,32952.77583855236,0.10418387651878028,3434.865361595583
2021-07-27,BUY,2,31662.194178188663,0.09326549665721899,2954.467499035591
2021-07-28,BUY,4,31696.713452250067,0.09357177837626524,2967.40154718352
2021-07-29,BUY,8,33179.72935878217,0.10643078431337552,3533.1111745479925
2021-07-30,BUY,21,46584.78301933917,0.18705994174300675,8718.506050733562
2021-09-20,BUY,13,37266.36955886649,0.13481252814237776,5026.486738288083
2021-09-21,BUY,4,38492.62499304456,0.14334404867163172,5520.448934969332
2021-09-22,BUY,0,39906.63722987509,0.15278498427099477,6100.1850339917555
2021-09-23,BUY,0,40123.80499059331,0.15421405728486515,6190.750136374301
2021-09-24,BUY,2,40713.67803217772,0.15813680379088088,6441.551690424797
2021-09-25,BUY,5,42855.22353110431,0.17187497763844692,7369.425298748572
2021-09-26,BUY,2,35579.743848966944,0.11669070118729079,4153.902208904602
2021-09-27,BUY,0,34517.21813012098,0.10650294655526914,3678.0244499738287
2021-09-28,BUY,0,34992.038155717026,0.11120037134991342,3893.0741742932196
2021-09-29,BUY,0,37053.92758304281,0.13051968293708796,4838.686222823977
2021-09-30,BUY,1,36302.800419524974,0.1235966824835148,4489.150271850362
2021-10-01,BUY,0,32709.030289072496,0.08540927590471008,2795.0521185942084
2021-10-02,BUY,0,32169.33114048919,0.07886429980066312,2538.2809159083017
2021-10-03,BUY,0,33289.25395089768,0.09233530880945232,3075.311199192013
2021-10-04,BUY,2,33622.26225448319,0.09621178794817206,3236.4762044684003
2021-10-05,BUY,0,35511.44445395027,0.11709298765421135,4160.221237648436
2021-10-06,BUY,4,47727.608408469394,0.21371995935442176,10205.44525176772
2021-10-07,BUY,13,50326.529555191344,0.2287722353243657,11519.072198558157
2021-10-08,BUY,11,53071.85365939936,0.24366237360009857,12938.082875444048
2021-10-09,BUY,10,51905.79036684109,0.23724814462003058,12320.712815977293
2021-10-10,BUY,18,52133.94642420069,0.2385705231403239,12443.84479418827
2021-10-11,BUY,17,52436.62384703359,0.2403777425870645,12610.902720597267
2021-10-12,BUY,18,53103.03655618736,0.24444184335262628,12987.097692262469
2021-10-13,BUY,17,54892.92931586182,0.25527684777458043,14019.903912822472
2021-10-14,BUY,22,54224.94995571901,0.25115108879142767,13625.467955017015
2021-11-13,BUY,22,49922.4463615785,0.22088759130892463,11032.76531171392
2021-11-15,BUY,24,47534.75639540077,0.20117268355697007,9567.478245412325
2021-11-16,BUY,23,45483.53261194616,0.18212957178459627,8288.04033803349
2021-11-17,BUY,25,47781.29305038184,0.20377917438650928,9741.703300576954
2021-11-18,BUY,17,50384.91844541379,0.22645033149536684,11415.389178920435
2021-11-19,BUY,20,51483.3613979188,0.23556518933462525,12133.754652609983
2021-11-20,BUY,23,54445.26099844163,0.2589590376759965,14106.14546690836
2021-11-25,BUY,25,54332.393263542726,0.25808074049133856,14029.158865554498
2021-11-26,BUY,22,51172.34435350926,0.23130711122551734,11842.448371233257
2021-11-27,BUY,24,50406.35963729221,0.2241319536271731,11303.32752450244
2021-12-27,SELL,76,76235.5060242078,14.292944923750607,1089629.8888382597
2022-01-14,BUY,20,69731.9234922567,0.4261988451804567,29734.532530877204
2022-01-15,BUY,18,66774.63657744437,0.4441197390118966,29670.76955416592
2022-01-16,BUY,15,66725.7185291308,0.44440233503245813,29667.899070599582
2022-01-17,BUY,22,68183.30042898074,0.43629585793294196,29762.973043883627
2022-01-19,BUY,24,70411.76723540014,0.42524645548477025,29957.333107826504
2022-01-20,BUY,21,68925.24694989208,0.4320613288255736,29794.831202402387
2022-01-22,BUY,21,69273.41846472769,0.43053417113697184,29839.49354730979
2022-01-23,BUY,21,69394.23015890144,0.4300382816151669,29857.104043563144
2022-01-24,BUY,23,68351.47161277919,0.4339432358585679,29675.49651560225
2022-01-25,BUY,22,71422.43085662952,0.4236608922229864,30274.027795351893
2022-02-07,BUY,24,69532.77157629021,0.4292876203706717,29864.490292909555
2022-02-08,BUY,20,67547.26196836265,0.43490903709909523,29391.610466574228
2022-02-09,BUY,17,66084.68067703876,0.438782163465058,29011.284801769467
2022-02-10,BUY,20,64487.56875344569,0.44267033299278996,28561.014041003742
2022-02-12,BUY,23,68826.48177759956,0.4338836888261581,29877.626615899197
2022-03-09,BUY,25,59828.59226477889,0.45022580311351273,26949.850927024487
2022-03-17,BUY,21,57512.42874055195,0.4543455075875766,26143.58542143112
2022-03-18,BUY,20,57650.00643328756,0.45413371474198905,26193.908530713805
2022-03-19,BUY,22,56381.79335664667,0.4554962983343777,25694.54544012643
2022-03-20,BUY,20,56833.65037426423,0.4551694251786928,25881.880912116707
2022-03-21,BUY,20,60745.14656521357,0.4540886769291126,27597.48197465018
2022-03-22,BUY,23,59886.23689305951,0.453974538668581,27200.426979613854
2022-03-23,BUY,22,59076.83264624464,0.45355259984549506,26807.854964823888
2022-03-24,BUY,11,55911.77139396972,0.45053784037911127,25202.97022072005
2022-03-25,BUY,13,57291.0179236049,0.4524185029832968,25932.48280478895
2022-03-26,BUY,7,55181.15406633572,0.4486098361653925,24767.19208115673
2022-03-27,BUY,12,60487.51471601763,0.45961211843086713,27814.70212831127
2022-03-28,BUY,10,60307.17747242124,0.4591894285778588,27706.271498453858
2022-03-29,BUY,7,54530.94975990253,0.44213649048684,24122.183841678332
2022-03-30,BUY,14,53183.98150128438,0.43705937273121725,23256.18568714359
2022-03-31,BUY,5,49077.83883616317,0.4180605825720552,20527.77378211487
2022-04-01,BUY,6,52011.478799116965,0.4331008661345374,22537.485259465422
2022-04-02,BUY,9,51850.634966881735,0.4322417992757659,22423.22336335758
2022-04-03,BUY,3,51127.16849692638,0.42804385124546895,21895.61791565821
2022-04-04,BUY,8,49643.47454556589,0.4184246787873064,20782.446113671063
2022-04-05,BUY,14,49985.39107448368,0.42082217250519804,21045.483607289803
2022-04-06,BUY,6,49722.74104382538,0.41885373708293594,20836.974391409047
2022-04-07,BUY,16,50019.18116947354,0.4211756922361092,21077.40195511393
2022-04-08,BUY,18,49097.964483399264,0.4134295623701548,20308.70432179806
2022-04-09,BUY,10,47036.65288324169,0.39410662478917374,18546.729874131404
2022-04-10,BUY,11,49179.0037467098,0.41499397205614885,20419.19970646456
2022-04-11,BUY,20,50748.36751698792,0.42981373593829847,21823.25706377826
2022-04-12,BUY,8,45901.41659540262,0.3784605453908898,17380.56544163133
2022-04-13,BUY,6,45050.80516953435,0.36794396778336097,16584.464238032637
2022-04-14,BUY,5,43652.50749986233,0.34918324506985265,15250.349398937478
2022-04-15,BUY,8,43117.58087581127,0.3414627804580099,14730.414259607433
2022-04-16,BUY,11,44012.273090744544,0.3545941499959236,15614.301716859452
2022-04-17,BUY,15,44005.41017951664,0.3544837614016239,15607.006825869305
2022-04-18,BUY,9,42253.38655484871,0.3267432226506952,13812.914147910778
2022-04-19,BUY,10,41219.04572707844,0.308846439578822,12736.723877583625
2022-04-20,BUY,8,43729.37083613956,0.3516751351125858,15386.22550994272
2022-04-21,BUY,9,41399.3719610252,0.31109058059727146,12885.39735839693
2022-04-22,BUY,3,39125.0010413299,0.26591047848248595,10408.952223639615
2022-04-23,BUY,4,40503.67357100944,0.2943443700778241,11927.992279236205
2022-04-24,BUY,8,38616.59151885546,0.25417682355409665,9820.35274512131
2022-04-25,BUY,4,39301.994060673314,0.26942457852810947,10594.220295258798
2022-04-26,BUY,8,38775.16802883121,0.2575578850238857,9991.846192047582
2022-04-27,BUY,9,39756.47519414978,0.27970805180224173,11125.769107633603
2022-04-28,BUY,17,42027.1112883838,0.3277576197944041,13781.596761095752
2022-04-29,BUY,18,42085.90055944722,0.32894768753139536,13850.985159286065
2022-07-31,BUY,23,110404.75839007834,0.8691904772759277,96010.77002361749
2022-08-01,BUY,25,112833.0570344307,0.8772664270500199,99034.16988266748
2022-08-02,BUY,25,115962.7023323776,0.888364558156105,103068.68916467289
2022-08-03,BUY,25,113341.63408638636,0.878043931145253,99568.71831479488
2022-08-04,BUY,18,110938.45736855207,0.867201029141536,96254.07143710133
2022-08-05,BUY,18,111217.86974936035,0.868570436674291,96648.87813325296
2022-08-06,BUY,21,107192.63085057308,0.8461774922936641,90749.3662486227
2022-08-07,BUY,21,97715.42779299074,0.7821028057689436,76461.74111436785
2022-08-08,BUY,12,102112.47052826722,0.8149639281852286,83259.60990336671
2022-08-09,BUY,11,108821.99832513036,0.8625083766502404,93906.83853851262
2022-08-10,BUY,18,115526.81014127276,0.9070019832017979,104835.46364293344
2022-08-11,BUY,15,117519.83825043708,0.920001345849811,108172.49560225534
2022-08-12,BUY,16,115392.413660077,0.9052139224430804,104507.07292587573
2022-08-13,BUY,15,112088.6498196761,0.8798180060034091,98666.94585288825
2022-08-14,BUY,10,112171.53568464276,0.8804833677780153,98814.578797845
2022-08-15,BUY,17,115777.75246417309,0.9107853969699569,105501.4369568497
2022-08-16,BUY,23,117127.0015044383,0.9221528010661989,108063.02402981758
2022-08-17,BUY,22,108550.02916397246,0.8412599099690679,91364.46999662147
2022-08-23,BUY,24,95702.20066208158,0.6873342602786524,65812.30745283743
2022-08-25,BUY,24,93000.79240511404,0.648548086447935,60345.65878186929
2022-08-26,BUY,20,90275.36624932702,0.6060879149113751,54742.17958770921
2022-08-27,BUY,14,88137.97787605827,0.5702151204461882,50282.749045002536
2022-08-28,BUY,15,86994.36033344617,0.5499167080426663,47863.584044868665
2022-08-29,BUY,16,84920.44831626063,0.5110531000989879,43420.56865814995
2022-08-30,BUY,17,85196.2436627403,0.5163984582979645,44017.217488961294
2022-08-31,BUY,18,82648.24360072815,0.4647262073932258,38428.01880568068
2022-09-01,BUY,9,77008.11591058913,0.33650348668812413,25926.46273856573
2022-09-02,BUY,9,70583.14543200364,0.16394606787169985,11577.617960573618
2022-09-03,BUY,11,68270.24275706137,0.09359883488316037,6393.2117851440335
2022-09-06,BUY,10,65862.63016676341,0.014953748255043777,985.3858838707674
2022-11-28,BUY,24,67195.29777905603,0.05919510061393764,3979.622223926685
2022-12-08,BUY,23,71837.8583355118,0.20068858262758824,14424.250093402039
2022-12-11,BUY,19,67228.19267249998,0.0595718750218363,4006.912948304252
2022-12-12,BUY,13,69650.47339529077,0.13615387996968253,9487.926157572772
2022-12-13,BUY,15,70160.54170038567,0.15165242523029712,10645.338973821794
2022-12-14,BUY,10,67799.41855601515,0.07766637024663871,5268.368928542571
2022-12-15,BUY,11,69329.51122696656,0.12626797838708254,8758.476463425322
2022-12-16,BUY,11,66210.44579964029,0.024512234584212356,1623.7778683002107
2022-12-17,BUY,22,67820.05359102302,0.07821929381446184,5307.490443570563
2022-12-18,BUY,20,71818.16015517025,0.20142309680383547,14473.07276158901
2022-12-19,BUY,19,67605.42738021692,0.07055866938344993,4772.535266680899
2022-12-20,BUY,14,66121.02438454215,0.020395029882175317,1349.2148756005802
2022-12-21,BUY,12,67143.28545266693,0.05519270164757992,3707.6731582064417
2022-12-22,BUY,9,68319.84706309826,0.0940004818305679,6425.311198121007
2022-12-23,BUY,21,72405.697760707,0.21924087531380038,15882.229669598677
2023-03-29,BUY,19,172592.1784339614,1.4412386353068998,248870.95118640066
2023-03-30,BUY,21,176373.7488995496,1.4616830490617223,257931.4848083444
2023-04-07,BUY,25,179649.67942702997,1.4800241855094192,266018.8799109738
2023-04-16,BUY,25,176014.01674454505,1.4580212226714155,256760.55217727722
2023-04-17,BUY,14,134894.89313503806,1.1049049748558357,149120.59880695335
2023-04-18,BUY,7,140336.3953074577,1.1656231334343212,163661.17942286783
2023-04-19,BUY,4,134048.33073478463,1.0922204574449033,146483.57090032232
2023-04-20,BUY,0,138479.2181168069,1.1463366180710126,158823.21017422565
2023-04-21,BUY,4,143783.3030822387,1.2088476388178142,173899.05596037058
2023-04-22,BUY,6,151398.12900379722,1.2939813103284494,196004.35152537187
2023-04-23,BUY,7,149808.4654713154,1.2761987337355578,191281.01444458205
2023-04-24,BUY,7,144779.0073137613,1.2152235499725947,176026.87266567012
2023-04-25,BUY,1,136544.3060817377,1.1020537218511965,150554.437933935
2023-04-26,BUY,2,139953.2750596099,1.151820365139837,161281.67321828508
2023-04-27,BUY,4,148747.94703459446,1.2731194572746058,189468.6399193544
2023-04-28,BUY,14,146764.9059937121,1.2461399652449952,182981.10540689284
2023-04-29,BUY,18,154898.13741282714,1.3555150485570668,210071.79215262394
2023-04-30,BUY,12,158416.73302530102,1.4008365162162895,222026.95788046892
2023-05-01,BUY,19,162505.06482827073,1.4527961035087065,236204.82739663977
2023-05-02,BUY,15,159291.57879024342,1.4106503405044875,224817.12842416635
2023-05-03,BUY,18,167776.28203461945,1.5218721841420284,255461.78768109583
2023-05-04,BUY,20,169207.5299896745,1.5401454416749876,260734.57329732963
2023-05-11,BUY,21,180054.31510132103,1.674056096746543,301571.80984581256
2023-05-12,BUY,23,183259.3717611817,1.7120231551349967,313901.2384698706
2023-08-02,BUY,25,264043.37592894747,2.391455981607869,631763.9927655994
2023-08-11,BUY,25,242757.36613496824,2.2457551609894386,545446.3310313234
2023-08-19,BUY,23,248885.0376642835,2.2929432570137203,570964.7512595545
2023-08-21,BUY,20,237331.41257978597,2.1961899647078247,521485.6094223695
2023-08-22,BUY,15,236295.3781708738,2.186520719610865,516923.2019198603
2023-08-23,BUY,11,231447.39778341545,2.138043351259392,495092.11605514673
2023-08-24,BUY,15,252861.1728036604,2.3469161803974865,593740.8482713312
2023-09-20,BUY,25,214534.86428223376,1.922479603267506,412645.223384049
2023-09-21,BUY,24,210246.58300908207,1.8633635743018881,391961.8053032134
2023-09-22,BUY,21,209693.894236805,1.8552827898777249,389236.09116556693
2023-09-23,BUY,11,192909.99107708296,1.5812589208358563,305193.2409294676
2023-09-24,BUY,6,183458.58148620784,1.4007999696337152,257117.33404194537
2023-09-25,BUY,9,178504.02536949876,1.2966097980343247,231565.85120826392
2023-09-26,BUY,3,158446.85530536147,0.8001681666218269,126847.55349343168
2023-09-27,BUY,8,161133.3495675707,0.8744729907143,140977.25072552907
2023-09-28,BUY,0,154570.4089551638,0.6864700724928627,106161.04036088317
2023-09-29,BUY,0,141084.78685844466,0.24201644078390355,34161.91892369827
2023-09-30,BUY,6,138727.5477760126,0.1552470199777874,21547.81228719568
2023-10-01,BUY,3,144425.72776728685,0.3604317542054679,52081.65924118515
2023-10-02,BUY,0,142209.01927558845,0.28227342878836215,40161.90842976552
2023-10-03,BUY,1,142427.25325826573,0.29008971892217184,41337.3505398172
2023-10-04,BUY,6,143065.8024937134,0.31290110825709666,44787.84207501132
2023-10-05,BUY,5,149941.480383176,0.5470006910436371,82059.12294717683
2023-10-06,BUY,1,146776.6215473802,0.44136255379605505,64814.11157949856
2023-10-07,BUY,3,152554.31414593433,0.6317102963319564,96418.3401659295
2023-10-08,BUY,6,162335.9125672344,0.9249849736836352,150233.39651216828
2023-10-09,BUY,5,155987.70175154452,0.7369251244584164,115008.76090769313
2023-10-10,BUY,0,149832.6673906974,0.5378645120838893,80629.98953509267
2023-10-11,BUY,8,144387.60698888902,0.3466074128344086,50070.85032893466
2023-10-12,BUY,0,159820.97748972295,0.8564525987517216,136947.565288758
2023-10-13,BUY,4,155887.03477545045,0.7349764708487277,114630.61797932313
2023-10-14,BUY,0,167894.02037725574,1.0904595780710729,183173.22923585633
2023-10-15,BUY,2,166217.7702376457,1.0433368532258485,173507.87928960717
2023-10-16,BUY,4,168917.27961164384,1.1195296865097657,189202.5103448785
2023-10-17,BUY,6,165156.57360505543,1.0113637036466916,167116.9224240183
2023-10-18,BUY,12,171796.25603645612,1.2010154337876275,206433.1715524909
2023-10-19,BUY,11,168673.62926552628,1.1125290804279253,187748.1917550943
2023-10-20,BUY,7,163877.59783922182,0.9684487247531731,158786.4438649402
2023-10-21,BUY,15,175064.84265341162,1.2952692643333747,226869.54472668582
2023-10-22,BUY,19,176813.2943072473,1.3432225866928735,237618.41975094454
2023-12-03,BUY,25,206475.9940163666,2.0430745778396626,422056.88275038806
2023-12-04,BUY,20,202976.65379287585,1.9693387684786163,399929.7582895173
2023-12-05,BUY,22,192421.4970443424,1.725397188566998,332169.59481757006
2023-12-06,BUY,21,197357.39096702475,1.8448100315912968,364269.02917924244
2023-12-07,BUY,16,196781.66177752856,1.8308692676334084,360461.7278462319
2023-12-08,BUY,19,193589.4626878731,1.7507740018747688,339100.94878522644
2023-12-09,BUY,15,204610.7948524003,2.0212478292077147,413776.01293434633
2023-12-10,BUY,12,206298.18973810275,2.0608894449792197,425370.4469730629
2023-12-11,BUY,9,206337.7187490997,2.0617797118405305,425635.74017443846
2023-12-12,BUY,18,232764.75321993724,2.6314711435760394,612820.141410568
2023-12-13,BUY,21,255859.6072936759,3.0448159987697676,779435.1432983835
2023-12-14,BUY,23,250419.4706133508,2.950916582268297,739336.6366741224
2023-12-22,BUY,25,284379.7853812938,3.49542006490069,994524.0699088806
2023-12-23,BUY,25,289261.0738637243,3.566046152699046,1032034.3567557065
2023-12-29,BUY,20,280031.28960224026,3.4242953095936337,959389.5262875516
2023-12-30,BUY,22,264982.33327564434,3.162346844888678,838385.2382045763
2023-12-31,BUY,17,257198.41462384837,3.010012345991312,774557.6822282901
2024-02-23,BUY,15,226736.82766887735,2.2933767652072734,520253.09894208
2024-02-24,BUY,19,221992.54199512035,2.161568071754434,480092.03696273884
2024-02-25,BUY,19,207999.9641527001,1.730658148914373,360156.9113904631
2024-02-26,BUY,17,200251.2719228832,1.4627664242343537,293067.37066434923
2024-02-27,BUY,9,196893.70861544492,1.3388753397171396,263748.0050131779
2024-02-28,BUY,10,185981.2609531161,0.9014870018063732,167743.56110934803
2024-02-29,BUY,8,185394.8719245068,0.8763626356832103,162554.41580981688
2024-03-01,BUY,8,192069.9755585137,1.1545496010431013,221865.24627657852
2024-03-02,BUY,13,203083.934005873,1.5767137612462425,320365.4161431553
2024-03-03,BUY,21,201707.47749282583,1.5258942883824935,307938.2569588227
2024-03-04,BUY,7,196176.61289195475,1.3124768755073795,257606.07097153924
2024-03-06,BUY,24,222986.6296166665,2.255954013515098,503299.23165975325
2024-03-07,BUY,19,207469.26632912864,1.731091329217028,359327.91197736154
2024-03-08,BUY,21,215193.14230687887,2.0048413533800544,431643.9326269431
2024-03-09,BUY,23,220572.5154316721,2.18659429692954,482543.87624041736
2024-03-10,BUY,22,228300.95920411556,2.4364373875615044,556519.2522471845
2024-03-11,BUY,17,226486.69335219724,2.3782685589165364,538915.6396323178
2024-03-12,BUY,22,217755.31070512653,2.080246120009231,453211.24582865834
2024-03-13,BUY,10,188416.41393865092,0.8604954541103386,162212.57396096142
2024-03-14,BUY,4,182308.45472924848,0.5557363533527301,101366.11887604184
2024-03-15,BUY,10,224499.09860999856,2.327593143197879,522803.96456101764
2024-03-16,BUY,9,234252.72153306057,2.651170164715663,621354.5035836883
