date,equity,cash,btc,price,fng
2020-06-26,31992.561444836174,-314.5042077281216,1.3717839383013533,23551.132762619563,66
2020-06-27,33838.54165262839,-314.5042077281216,1.3717839383013533,24896.81130298653,68
2020-06-28,31686.68098454176,-314.5042077281216,1.3717839383013533,23328.15270595468,69
2020-06-29,31763.294214466696,-314.5042077281216,1.3717839383013533,23384.00204766647,58
2020-06-30,33977.603233737485,-314.5042077281216,1.3717839383013533,24998.18410465477,67
2020-07-01,32804.41000697886,-314.5042077281216,1.3717839383013533,24142.95231923865,64
2020-07-02,32818.72978172733,-314.5042077281216,1.3717839383013533,24153.39111674068,64
2020-07-03,33999.281823380705,-314.5042077281216,1.3717839383013533,25013.98731464866,57
2020-07-04,34924.70574731327,-314.5042077281216,1.3717839383013533,25688.600785541534,62
2020-07-05,34323.64614722754,-314.5042077281216,1.3717839383013533,25250.441696997303,66
2020-07-06,35199.53382516393,-314.5042077281216,1.3717839383013533,25888.944345614826,72
2020-07-07,33604.25666617316,-314.5042077281216,1.3717839383013533,24726.022755377984,65
2020-07-08,33676.59365720586,-314.5042077281216,1.3717839383013533,24778.75481398648,59
2020-07-09,34819.79345263723,-314.5042077281216,1.3717839383013533,25612.122054637337,69
2020-07-10,36659.03613846547,-314.5042077281216,1.3717839383013533,26952.889091249333,65
2020-07-11,34488.54617668551,-314.5042077281216,1.3717839383013533,25370.650153193517,65
2020-07-12,35489.89390643968,-314.5042077281216,1.3717839383013533,26100.61039095087,60
2020-07-13,33198.85291822371,-314.5042077281216,1.3717839383013533,24430.492434144267,59
2020-07-14,30258.728507847707,-314.5042077281216,1.3717839383013533,22287.207089940068,49
2020-07-15,28891.0273829175,-314.5042077281216,1.3717839383013533,21290.18337013781,49
2020-07-16,29556.872500932208,-314.5042077281216,1.3717839383013533,21775.5696612466,40
2020-07-17,29713.10174143995,-314.5042077281216,1.3717839383013533,21889.45730502613,42
2020-07-18,28231.981875498554,-314.5042077281216,1.3717839383013533,20809.753844016497,35
2020-07-19,29781.868700680367,-314.5042077281216,1.3717839383013533,21939.586889810136,39
2020-07-20,29517.991589824825,-314.5042077281216,1.3717839383013533,21747.226341266105,26
2020-07-21,31289.32899250632,-314.5042077281216,1.3717839383013533,23038.49193581367,30
2020-07-22,32224.547326769374,-314.5042077281216,1.3717839383013533,23720.24531413439,34
2020-07-23,31386.18291732997,-314.5042077281216,1.3717839383013533,23109.096294211085,28
2020-07-24,32459.596120934442,-314.5042077281216,1.3717839383013533,23891.59066058605,39
2020-07-25,31965.564350717184,-314.5042077281216,1.3717839383013533,23531.45248107871,37
2020-07-26,33169.6315485529,-314.5042077281216,1.3717839383013533,24409.19070516572,29
2020-07-27,35481.58505479264,-314.5042077281216,1.3717839383013533,26094.553422783323,42
2020-07-28,36394.54299751266,-314.5042077281216,1.3717839383013533,26760.079470457065,44
2020-07-29,33594.65440396043,-314.5042077281216,1.3717839383013533,24719.02291965704,47
2020-07-30,33360.09851737582,-314.5042077281216,1.3717839383013533,24548.03689187555,38
2020-07-31,32065.093752042165,-314.5042077281216,1.3717839383013533,23604.00720237704,38
2020-08-01,32451.733391038408,-314.5042077281216,1.3717839383013533,23885.85890525892,41
2020-08-02,31757.247621788396,-314.5042077281216,1.3717839383013533,23379.59421600328,36
2020-08-03,35251.31916091543,-314.5042077281216,1.3717839383013533,25926.694704330665,43
2020-08-04,36371.60604543005,-314.5042077281216,1.3717839383013533,26743.358942214832,41
2020-08-05,36320.56365202247,-314.5042077281216,1.3717839383013533,26706.15017195413,37
2020-08-06,36775.07666545164,-314.5042077281216,1.3717839383013533,27037.480056157307,44
2020-08-07,34289.22277109408,-314.5042077281216,1.3717839383013533,25225.347820933926,40
2020-08-08,32536.080734595136,-314.5042077281216,1.3717839383013533,23947.3462439,34
2020-08-09,33137.05262650928,-1971.3982614049273,1.4396943184095266,24386.04531460509,24
2020-08-10,32310.55263976631,-1971.3982614049273,1.4396943184095266,23811.965125377126,31
2020-08-11,32339.052133500827,-1971.3982614049273,1.4396943184095266,23831.76064264082,33
2020-08-12,32144.483249717017,-1971.3982614049273,1.4396943184095266,23696.614673600143,34
2020-08-13,31257.63558190384,-1971.3982614049273,1.4396943184095266,23080.617474421844,36
2020-08-14,32311.749358296725,-1971.3982614049273,1.4396943184095266,23812.79635636492,46
2020-08-15,34067.223657607596,-1971.3982614049273,1.4396943184095266,25032.134570639595,56
2020-08-16,33352.157899073005,-1971.3982614049273,1.4396943184095266,24535.45569277576,46
2020-08-17,36396.60277545033,-1971.3982614049273,1.4396943184095266,26650.102418436672,69
2020-08-18,38398.39464163712,-1971.3982614049273,1.4396943184095266,28040.530817430583,64
2020-08-19,34508.31510366137,-1971.3982614049273,1.4396943184095266,25338.51311253804,52
2020-08-20,34171.94716452577,-1971.3982614049273,1.4396943184095266,25104.87466940853,50
2020-08-21,33795.87148387091,-1971.3982614049273,1.4396943184095266,24843.65555098461,47
2020-08-22,33411.87026607424,-1971.3982614049273,1.4396943184095266,24576.931418725144,45
2020-08-23,32613.63629613865,-1971.3982614049273,1.4396943184095266,24022.484575580394,38
2020-08-24,30778.25645195821,-1971.3982614049273,1.4396943184095266,22747.644617742648,36
2020-08-25,31977.560081288717,-1971.3982614049273,1.4396943184095266,23580.67119428385,33
2020-08-26,31503.68260800667,-1971.3982614049273,1.4396943184095266,23251.519743713736,27
2020-08-27,30324.654428773887,-3487.6688896093265,1.5072512898170747,22433.102925051597,18
2020-08-28,33009.863590334455,-3487.6688896093265,1.5072512898170747,24214.63011942305,30
2020-08-29,33142.18593225542,-3487.6688896093265,1.5072512898170747,24302.420617805725,36
2020-08-30,32542.178650867987,-3487.6688896093265,1.5072512898170747,23904.340161387438,39
2020-08-31,30151.979346986605,-3487.6688896093265,1.5072512898170747,22318.540023063146,31
2020-09-01,40009.424533289064,-3487.6688896093265,1.5072512898170747,28858.55445390088,38
2020-09-02,41082.178654094125,-3487.6688896093265,1.5072512898170747,29570.283233337028,45
2020-09-03,41820.36362973847,-3487.6688896093265,1.5072512898170747,30060.03897654421,41
2020-09-04,42074.60487017571,-3487.6688896093265,1.5072512898170747,30228.717711241523,43
2020-09-05,41361.82884903233,-3487.6688896093265,1.5072512898170747,29755.819777128705,40
2020-09-06,38948.62166782527,-3487.6688896093265,1.5072512898170747,28154.754846874148,36
2020-09-07,40988.75227180867,-3487.6688896093265,1.5072512898170747,29508.298624057446,43
2020-09-08,42263.222983088104,-3487.6688896093265,1.5072512898170747,30353.85816670949,47
2020-09-09,41779.281698467064,-3487.6688896093265,1.5072512898170747,30032.78278406393,57
2020-09-10,42420.87141813936,-3487.6688896093265,1.5072512898170747,30458.451499033254,58
2020-09-11,41035.91726383383,-3487.6688896093265,1.5072512898170747,29539.590680228703,55
2020-09-12,39258.33983745257,-3487.6688896093265,1.5072512898170747,28360.2402703863,47
2020-09-13,37777.299032824776,-3487.6688896093265,1.5072512898170747,27377.629862530863,41
2020-09-14,38708.73993896921,-3487.6688896093265,1.5072512898170747,27995.60306476808,42
2020-09-15,35093.21285966667,-3487.6688896093265,1.5072512898170747,25596.847725344,37
2020-09-16,35698.57641917339,-3487.6688896093265,1.5072512898170747,25998.481854700218,29
2020-09-17,36426.105386656294,-5309.019692712219,1.5759944286852672,26481.77196551701,21
2020-09-18,35554.06251297896,-5309.019692712219,1.5759944286852672,25928.44331295013,33
2020-09-19,36963.632349041,-5309.019692712219,1.5759944286852672,26822.84357884316,33
2020-09-20,35548.81658325853,-5309.019692712219,1.5759944286852672,25925.114665573623,27
2020-09-21,35622.02704244207,-5309.019692712219,1.5759944286852672,25971.568166836703,30
2020-09-22,35129.89575637916,-5309.019692712219,1.5759944286852672,25659.30101848552,33
2020-09-23,35976.22318681992,-5309.019692712219,1.5759944286852672,26196.312707763373,37
2020-09-24,35921.10002764449,-5309.019692712219,1.5759944286852672,26161.335960274853,37
2020-09-25,36814.5577480536,-5309.019692712219,1.5759944286852672,26728.25276159531,45
2020-09-26,37502.47134296072,-5309.019692712219,1.5759944286852672,27164.74770243149,45
2020-09-27,37298.47818185339,-5309.019692712219,1.5759944286852672,27035.30995988978,42
2020-09-28,31481.895584384238,-5309.019692712219,1.5759944286852672,23344.5719143743,28
2020-09-29,32092.8312449699,-6913.701372002696,1.6435753268332989,23732.731916904024,24
2020-09-30,31941.182137500924,-6913.701372002696,1.6435753268332989,23640.46409991193,27
2020-10-01,32841.14481279147,-8555.799665099597,1.7114288674813793,24188.527647551484,23
2020-10-02,32014.027566506502,-10156.541061959844,1.7789206816401915,23705.70484884377,21
2020-10-03,35165.14403946769,-11914.842221462217,1.8478998845965564,25477.563288667377,20
2020-10-04,40987.481153698835,-11914.842221462217,1.8478998845965564,28628.349304059284,30
2020-10-05,39239.57395504422,-11914.842221462217,1.8478998845965564,27682.46083184033,27
2020-10-06,38274.75846383703,-11914.842221462217,1.8478998845965564,27160.346241515632,27
2020-10-07,37472.041244576714,-11914.842221462217,1.8478998845965564,26725.951918559345,27
2020-10-08,35072.16224923165,-13668.494175222644,1.9168315509533542,25427.720239795028,18
2020-10-09,35868.335490355435,-15461.955786280692,1.986193735485299,25843.54706168393,17
2020-10-10,36973.06753887475,-17310.655380714292,2.056184643978685,26400.218034189227,19
2020-10-11,32313.558931631178,-18926.373720254338,2.123097543677974,24134.516477806003,18
2020-10-12,32803.920574961245,-20566.610754928268,2.190380881127828,24365.86795918754,21
2020-10-13,31203.223020273308,-22126.810910945835,2.25635892582334,23635.43907880664,23
2020-10-14,34423.54173166551,-23848.031028032037,2.325000221138496,25063.039663352534,23
2020-10-15,34282.512131552445,-23848.031028032037,2.325000221138496,25002.381776600163,31
2020-10-16,31228.585581846874,-23848.031028032037,2.325000221138496,23688.86510596082,34
2020-10-17,29541.827882623864,-23848.031028032037,2.325000221138496,22963.377992502807,32
2020-10-18,31077.487395820754,-25401.944245653518,2.3907436346583744,23624.21081988781,25
2020-10-19,33738.97512957237,-25401.944245653518,2.3907436346583744,24737.457633627386,30
2020-10-20,32809.92200218435,-25401.944245653518,2.3907436346583744,24348.853387684983,27
2020-10-21,32486.869979935087,-25401.944245653518,2.3907436346583744,24213.72722126295,32
2020-10-22,33607.41736809777,-25401.944245653518,2.3907436346583744,24682.429666777483,31
2020-10-23,36447.56976393439,-25401.944245653518,2.3907436346583744,25870.40831687748,35
2020-10-24,38986.81222332255,-25401.944245653518,2.3907436346583744,26932.52238991192,34
2020-10-25,39349.86966405229,-25401.944245653518,2.3907436346583744,27084.38201863435,35
2020-10-26,40156.03182650509,-25401.944245653518,2.3907436346583744,27421.583444486103,37
2020-10-27,39086.169696390614,-25401.944245653518,2.3907436346583744,26974.081623460715,36
2020-10-28,38417.071992692625,-25401.944245653518,2.3907436346583744,26694.211505227147,45
2020-10-29,42967.669005118456,-25401.944245653518,2.3907436346583744,28597.634752478032,58
2020-10-30,47896.059280989706,-25401.944245653518,2.3907436346583744,30659.081326851323,64
2020-10-31,48900.45538550359,-25401.944245653518,2.3907436346583744,31079.200025465954,66
2020-11-01,49077.4919577136,-25401.944245653518,2.3907436346583744,31153.250864562007,69
2020-11-02,50984.19069629036,-25401.944245653518,2.3907436346583744,31950.784615540382,62
2020-11-03,53225.604954942115,-25401.944245653518,2.3907436346583744,32888.32313960385,58
2020-11-04,51535.926391390094,-25401.944245653518,2.3907436346583744,32181.564564967524,57
2020-11-05,51803.76602094987,-25401.944245653518,2.3907436346583744,32293.59649749134,53
2020-11-06,49382.786757863185,-25401.944245653518,2.3907436346583744,31280.949541962527,55
2020-11-07,48896.39616937675,-25401.944245653518,2.3907436346583744,31077.50213696465,64
2020-11-08,45416.74341707105,-25401.944245653518,2.3907436346583744,29622.03334396589,63
2020-11-09,49100.13987631659,-25401.944245653518,2.3907436346583744,31162.72403361061,58
2020-11-10,46418.76396250645,-25401.944245653518,2.3907436346583744,30041.158393975104,68
2020-11-11,52296.600141029325,-25401.944245653518,2.3907436346583744,32499.739102216867,67
2020-11-12,50874.041850942565,-25401.944245653518,2.3907436346583744,31904.711567911607,64
2020-11-13,48362.876012986715,-25401.944245653518,2.3907436346583744,30854.34138118321,60
2020-11-14,51609.58764091616,-25401.944245653518,2.3907436346583744,32212.37558479341,66
2020-11-15,74548.65281315106,-25401.944245653518,2.3907436346583744,41807.325390238686,59
2020-11-16,82640.3917718029,-25401.944245653518,2.3907436346583744,45191.93712415557,66
2020-11-17,92879.88379567192,-25401.944245653518,2.3907436346583744,49474.91078784252,59
2020-11-18,85651.47603255465,-25401.944245653518,2.3907436346583744,46451.41313701632,62
2020-11-19,85639.17701898035,-25401.944245653518,2.3907436346583744,46446.26870689174,63
2020-11-20,85701.7498038823,-25401.944245653518,2.3907436346583744,46472.441644882594,62
2020-11-21,85436.55654746397,-25401.944245653518,2.3907436346583744,46361.51663704242,61
2020-11-22,82858.26660795783,-25401.944245653518,2.3907436346583744,45283.06978806668,62
2020-11-23,86328.52691055578,-25401.944245653518,2.3907436346583744,46734.60990817405,62
2020-11-24,90251.84519434073,-25401.944245653518,2.3907436346583744,48375.65507374889,62
2020-11-25,85673.69015343828,-25401.944245653518,2.3907436346583744,46460.70485719978,64
2020-11-26,87008.54868853212,-25401.944245653518,2.3907436346583744,47019.04934706583,57
2020-11-27,86993.68079230958,-25401.944245653518,2.3907436346583744,47012.83040497309,60
2020-11-28,82387.04717647168,-25401.944245653518,2.3907436346583744,45085.96817304826,59
2020-11-29,82519.31573503559,-25401.944245653518,2.3907436346583744,45141.2934520311,58
2020-11-30,80973.32339356233,-25401.944245653518,2.3907436346583744,44494.63593549057,64
2020-12-01,78240.67561086356,-25401.944245653518,2.3907436346583744,43351.62430384431,66
2020-12-02,76430.52675222793,-25401.944245653518,2.3907436346583744,42594.475426652265,62
2020-12-03,76717.12002628257,-25401.944245653518,2.3907436346583744,42714.351631653895,61
2020-12-04,85566.68719486463,-25401.944245653518,2.3907436346583744,46415.94767076522,55
2020-12-05,84540.92211153763,-25401.944245653518,2.3907436346583744,45986.89075790489,57
2020-12-06,78650.69883692138,-25401.944245653518,2.3907436346583744,43523.12877639158,55
2020-12-07,80618.29794973247,-25401.944245653518,2.3907436346583744,44346.1359295999,55
2020-12-08,84599.37859937962,-25401.944245653518,2.3907436346583744,46011.34193158765,56
2020-12-09,80077.28481953454,-25401.944245653518,2.3907436346583744,44119.84101350981,58
2020-12-10,101395.40058225884,-25401.944245653518,2.3907436346583744,53036.78026775593,59
2020-12-11,100202.49307163549,-25401.944245653518,2.3907436346583744,52537.811037709725,63
2020-12-12,100071.45826065337,-25401.944245653518,2.3907436346583744,52483.00181053767,52
